profile,circuit_id,family,n,depth,instance,score_dimension,one_body_rank,walsh_order,cumulative_rank,incremental_rank,aligned_eval_retention,cumulative_tangent_retention,incremental_tangent_retention,cumulative_aligned_subspace_overlap,incremental_aligned_subspace_overlap,worst_aligned_principal_cos2
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i2,U1-RZ-XY-line,8,48,2,69,7,2,27,20,0.4524103837910169,0.7330712778442303,0.3331343056623195,0.8381199887760538,0.3285842524245745,0.581626561816922
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i3,U1-RZ-XY-line,8,48,3,69,7,1,7,7,0.4751293321522067,0.426829391999052,0.426829391999052,0.4767150727914828,0.4767150727914828,0.0304598651096642
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i3,U1-RZ-XY-line,8,48,3,69,7,2,27,20,0.4751293321522067,0.7245234722530038,0.2976940802539518,0.7770554280349132,0.3003403552434304,0.4904915024204417
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i4,U1-RZ-XY-line,8,48,4,69,7,1,7,7,0.4917312096093205,0.4257668095493218,0.4257668095493218,0.5320366665837754,0.5320366665837754,1.8844313604653857e-05
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i4,U1-RZ-XY-line,8,48,4,69,7,2,27,20,0.4917312096093205,0.7395908400257019,0.31382403047638,0.8180500909694619,0.2860134243856865,0.5344893261002103
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i5,U1-RZ-XY-line,8,48,5,69,7,1,7,7,0.4751592076789946,0.370099645429633,0.370099645429633,0.445994650842379,0.445994650842379,0.0001509755203585
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i5,U1-RZ-XY-line,8,48,5,69,7,2,27,20,0.4751592076789946,0.6885876953313643,0.3184880499017313,0.7357341345940832,0.2897394837517041,0.4523839186835108
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i6,U1-RZ-XY-line,8,48,6,69,7,1,7,7,0.519581520009802,0.4549670395523967,0.4549670395523967,0.5222046602911051,0.5222046602911051,0.0454504217488548
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i6,U1-RZ-XY-line,8,48,6,69,7,2,27,20,0.519581520009802,0.8037621171817197,0.348795077629323,0.8412862466828501,0.319081586391745,0.557413361065803
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i7,U1-RZ-XY-line,8,48,7,69,7,1,7,7,0.4702741464078175,0.4188377633078234,0.4188377633078234,0.5506160741698788,0.5506160741698788,0.0431471554441599
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i7,U1-RZ-XY-line,8,48,7,69,7,2,27,20,0.4702741464078175,0.7147710722332864,0.295933308925463,0.8023661895491312,0.2517501153792524,0.5292005608293182
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i8,U1-RZ-XY-line,8,48,8,69,7,1,7,7,0.4893498896207806,0.4421191082402193,0.4421191082402193,0.6073524720018711,0.6073524720018711,0.0254561160250453
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i8,U1-RZ-XY-line,8,48,8,69,7,2,27,20,0.4893498896207806,0.742202040663188,0.3000829324229686,0.8385616102358252,0.231209138233954,0.5647051766162378
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,9,69,7,1,7,7,0.4885477937224851,0.4558967526942835,0.4558967526942835,0.5767626085222475,0.5767626085222475,0.0101642109339932
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i9,U1-RZ-XY-line,8,48,9,69,7,2,27,20,0.4885477937224851,0.7770869932329412,0.3211902405386577,0.8691736998258583,0.2924110913036108,0.5989715440594943
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i10,U1-RZ-XY-line,8,48,10,69,7,1,7,7,0.46574220429955,0.4213139169016764,0.4213139169016764,0.6087844841464591,0.6087844841464591,0.0786430312200217
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i10,U1-RZ-XY-line,8,48,10,69,7,2,27,20,0.46574220429955,0.7759437120278116,0.3546297951261352,0.8829946826680747,0.2742101985216155,0.5938025076179885
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i11,U1-RZ-XY-line,8,48,11,69,7,1,7,7,0.5010884480178592,0.4282623727769741,0.4282623727769741,0.5010076586429372,0.5010076586429372,0.0788302714106749
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i11,U1-RZ-XY-line,8,48,11,69,7,2,27,20,0.5010884480178592,0.7378923922010654,0.3096300194240913,0.7872606387343766,0.2862529800914394,0.3881274022258001
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i12,U1-RZ-XY-line,8,48,12,69,7,1,7,7,0.5213004398075018,0.4077046405852796,0.4077046405852796,0.4749910683408023,0.4749910683408023,0.0113578295636164
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i12,U1-RZ-XY-line,8,48,12,69,7,2,27,20,0.5213004398075018,0.7775800641430444,0.3698754235577647,0.8015314447860326,0.3265403764452302,0.5228407695819589
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i13,U1-RZ-XY-line,8,48,13,69,7,1,7,7,0.4906769213930446,0.4442127153473533,0.4442127153473533,0.6249600320568823,0.6249600320568823,0.0385018402719619
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i13,U1-RZ-XY-line,8,48,13,69,7,2,27,20,0.4906769213930446,0.7363916401901927,0.2921789248428393,0.797765873616977,0.1728058415600947,0.4462456711915358
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i14,U1-RZ-XY-line,8,48,14,69,7,1,7,7,0.4644931302843769,0.4193695873224224,0.4193695873224224,0.5556498261513285,0.5556498261513285,6.996206768103796e-05
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i14,U1-RZ-XY-line,8,48,14,69,7,2,27,20,0.4644931302843769,0.7694360604650279,0.3500664731426054,0.8420301944670375,0.286380368315709,0.505541352816412
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i15,U1-RZ-XY-line,8,48,15,69,7,1,7,7,0.5213469473097784,0.4583140394615504,0.4583140394615504,0.6094612205009204,0.6094612205009204,0.0240367354674549
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i15,U1-RZ-XY-line,8,48,15,69,7,2,27,20,0.5213469473097784,0.7660822202686751,0.3077681808071246,0.8334357513533925,0.2239745308524721,0.6056561120179117
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i16,U1-RZ-XY-line,8,48,16,69,7,1,7,7,0.5136353955692852,0.4293205300781137,0.4293205300781137,0.5993427153329345,0.5993427153329345,0.004283664985161
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i16,U1-RZ-XY-line,8,48,16,69,7,2,27,20,0.5136353955692852,0.7246717868027044,0.2953512567245906,0.8263836631343474,0.2270409478014129,0.5204670944303016
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i17,U1-RZ-XY-line,8,48,17,69,7,1,7,7,0.5278662744914993,0.4248993721243616,0.4248993721243616,0.5567035203549054,0.5567035203549054,0.0279106576766509
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i17,U1-RZ-XY-line,8,48,17,69,7,2,27,20,0.5278662744914993,0.7639855153815378,0.3390861432571762,0.8150900340140385,0.258386513659133,0.4232094592045163
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i18,U1-RZ-XY-line,8,48,18,69,7,1,7,7,0.503568701066289,0.4516078687925046,0.4516078687925046,0.5478029268923357,0.5478029268923357,0.0168987213033788
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i18,U1-RZ-XY-line,8,48,18,69,7,2,27,20,0.503568701066289,0.7417755265434829,0.2901676577509783,0.8069328328403946,0.2591299059480589,0.3797530449719594
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i19,U1-RZ-XY-line,8,48,19,69,7,1,7,7,0.4784888870774412,0.4504636297860812,0.4504636297860812,0.5514650780948261,0.5514650780948261,0.1418069303293417
u1-alignment-mechanism-v1,U1-RZ-XY-line|n8|d48|i19,U1-RZ-XY-line,8,48,19,69,7,2,27,20,0.4784888870774412,0.7391112198837584,0.2886475900976771,0.8442839475068568,0.2928188694120306,0.7167899232861464
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i0,U1-RZ-XY-line,10,60,0,251,9,1,9,9,0.3986727071197349,0.3525013685989316,0.3525013685989316,0.4309433122132999,0.4309433122132999,0.0001782582482456
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i0,U1-RZ-XY-line,10,60,0,251,9,2,44,35,0.3986727071197349,0.6294129018565335,0.2769115332576018,0.7106606481810631,0.2797173359677631,0.476279115192142
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i1,U1-RZ-XY-line,10,60,1,251,9,1,9,9,0.4255460082858937,0.3536444143536138,0.3536444143536138,0.4905093490703198,0.4905093490703198,0.0168278317994279
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i1,U1-RZ-XY-line,10,60,1,251,9,2,44,35,0.4255460082858937,0.640589028458356,0.2869446141047421,0.7149996001785625,0.2244902511082426,0.3554508920630736
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i2,U1-RZ-XY-line,10,60,2,251,9,1,9,9,0.4614326759712399,0.3840725185774223,0.3840725185774223,0.543471184795713,0.543471184795713,0.0259398298701341
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i2,U1-RZ-XY-line,10,60,2,251,9,2,44,35,0.4614326759712399,0.6680429889152991,0.2839704703378768,0.7805514910303457,0.2370803062346327,0.4183145834557613
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i3,U1-RZ-XY-line,10,60,3,251,9,1,9,9,0.4026325826602586,0.3731368120086348,0.3731368120086348,0.5158316439019649,0.5158316439019649,0.0514860027417546
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i3,U1-RZ-XY-line,10,60,3,251,9,2,44,35,0.4026325826602586,0.6360917462285781,0.2629549342199432,0.7335694792772558,0.2177378353752909,0.4026410296631576
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i4,U1-RZ-XY-line,10,60,4,251,9,1,9,9,0.4088415487388375,0.3620131842499583,0.3620131842499583,0.4639010564031511,0.4639010564031511,0.0150266895495386
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i4,U1-RZ-XY-line,10,60,4,251,9,2,44,35,0.4088415487388375,0.6336914812602632,0.2716782970103049,0.6853530407552011,0.2214519843520499,0.3984581284618386
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i5,U1-RZ-XY-line,10,60,5,251,9,1,9,9,0.4179492956353072,0.3483125634984261,0.3483125634984261,0.4222955929625802,0.4222955929625802,9.443592447921204e-05
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i5,U1-RZ-XY-line,10,60,5,251,9,2,44,35,0.4179492956353072,0.6646815656542906,0.3163690021558645,0.7208088277532404,0.2985132347906601,0.4149376814731206
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i6,U1-RZ-XY-line,10,60,6,251,9,1,9,9,0.4247810359800431,0.3408677672520971,0.3408677672520971,0.4547587644929503,0.4547587644929503,0.0003298590850864
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i6,U1-RZ-XY-line,10,60,6,251,9,2,44,35,0.4247810359800431,0.610400590955836,0.2695328237037389,0.6854184265054916,0.2306596620125412,0.3388677397782282
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i7,U1-RZ-XY-line,10,60,7,251,9,1,9,9,0.4062634619981207,0.3545798551272078,0.3545798551272078,0.4504055929798322,0.4504055929798322,0.0686564911574005
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i7,U1-RZ-XY-line,10,60,7,251,9,2,44,35,0.4062634619981207,0.6320831961298503,0.2775033410026425,0.686672482937992,0.2362668899581598,0.4220394159873334
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i8,U1-RZ-XY-line,10,60,8,251,9,1,9,9,0.4037731292855679,0.3535953178030766,0.3535953178030766,0.418308506953472,0.418308506953472,0.0092500524487207
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i8,U1-RZ-XY-line,10,60,8,251,9,2,44,35,0.4037731292855679,0.622889645404956,0.2692943276018793,0.6738427965953099,0.2555342896418378,0.3233518524517256
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i9,U1-RZ-XY-line,10,60,9,251,9,1,9,9,0.420544907614123,0.3658047834826691,0.3658047834826691,0.4599163808412614,0.4599163808412614,0.0416999011140181
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i9,U1-RZ-XY-line,10,60,9,251,9,2,44,35,0.420544907614123,0.6441463525531155,0.2783415690704464,0.7193598554522834,0.259443474611022,0.4556664056143888
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i10,U1-RZ-XY-line,10,60,10,251,9,1,9,9,0.4227816023850673,0.3118959692627894,0.3118959692627894,0.4468027337408786,0.4468027337408786,5.761160442107045e-07
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i10,U1-RZ-XY-line,10,60,10,251,9,2,44,35,0.4227816023850673,0.6075873225401569,0.2956913532773674,0.6977573127794308,0.2509545790385521,0.4801987552037247
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i11,U1-RZ-XY-line,10,60,11,251,9,1,9,9,0.4184481404674585,0.3557538349640352,0.3557538349640352,0.4705751301712623,0.4705751301712623,0.0030102898156772
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i11,U1-RZ-XY-line,10,60,11,251,9,2,44,35,0.4184481404674585,0.6313893181992583,0.275635483235223,0.7034752863361845,0.2329001561649222,0.373724832087871
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i12,U1-RZ-XY-line,10,60,12,251,9,1,9,9,0.4320660614842029,0.3590701155217179,0.3590701155217179,0.424438282140233,0.424438282140233,0.0037216182151401
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i12,U1-RZ-XY-line,10,60,12,251,9,2,44,35,0.4320660614842029,0.617310615552348,0.25824050003063,0.6981731068148275,0.2737348246745944,0.4288977020552845
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i13,U1-RZ-XY-line,10,60,13,251,9,1,9,9,0.4011073303420197,0.3253371761875908,0.3253371761875908,0.4262795331251957,0.4262795331251957,4.201009235741039e-05
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i13,U1-RZ-XY-line,10,60,13,251,9,2,44,35,0.4011073303420197,0.6175166422218686,0.2921794660342778,0.6879961230378379,0.2617165899126421,0.4152022429447533
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i14,U1-RZ-XY-line,10,60,14,251,9,1,9,9,0.4232741666515441,0.3927023249357495,0.3927023249357495,0.5212424452525412,0.5212424452525412,0.001486744373336
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i14,U1-RZ-XY-line,10,60,14,251,9,2,44,35,0.4232741666515441,0.6491093028819779,0.2564069779462283,0.735163498749444,0.2139210534969028,0.3620781557368678
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i15,U1-RZ-XY-line,10,60,15,251,9,1,9,9,0.4514908649198599,0.3587465224207582,0.3587465224207582,0.3849609978156668,0.3849609978156668,0.0086980069583017
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i15,U1-RZ-XY-line,10,60,15,251,9,2,44,35,0.4514908649198599,0.6414866491704417,0.2827401267496835,0.6637721915583935,0.2788111937427266,0.2955014898457355
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i16,U1-RZ-XY-line,10,60,16,251,9,1,9,9,0.4148684590476754,0.3285225038310072,0.3285225038310072,0.4106847527200823,0.4106847527200823,0.0003932657095467
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i16,U1-RZ-XY-line,10,60,16,251,9,2,44,35,0.4148684590476754,0.6149385158496394,0.2864160120186322,0.6772275394779447,0.2665427867578623,0.3576574658044282
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i17,U1-RZ-XY-line,10,60,17,251,9,1,9,9,0.4185589777383686,0.3250697101845653,0.3250697101845653,0.3896107842424982,0.3896107842424982,0.0022138910842678
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i17,U1-RZ-XY-line,10,60,17,251,9,2,44,35,0.4185589777383686,0.6073386562435371,0.2822689460589718,0.6352723157262442,0.2456615314837459,0.3019831993629689
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i18,U1-RZ-XY-line,10,60,18,251,9,1,9,9,0.4145667691110935,0.3592648191466939,0.3592648191466939,0.4893514383645436,0.4893514383645436,2.562392121407081e-05
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i18,U1-RZ-XY-line,10,60,18,251,9,2,44,35,0.4145667691110935,0.6430657672130794,0.2838009480663854,0.7223896648118333,0.2330382264472896,0.4192385435336906
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i19,U1-RZ-XY-line,10,60,19,251,9,1,9,9,0.3860450268604558,0.362128928639447,0.362128928639447,0.3914767776126238,0.3914767776126238,0.0011021559945357
u1-alignment-mechanism-v1,U1-RZ-XY-line|n10|d60|i19,U1-RZ-XY-line,10,60,19,251,9,2,44,35,0.3860450268604558,0.6288686575533038,0.2667397289138567,0.6623662366622676,0.2708894590496438,0.2528677182919878
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i0,U1-RZ-XY-line,12,72,0,923,11,1,11,11,0.3592730551100495,0.2702193171202216,0.2702193171202216,0.3298835976185706,0.3298835976185706,0.0101898902628898
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i0,U1-RZ-XY-line,12,72,0,923,11,2,65,54,0.3592730551100495,0.5343765607016189,0.2641572435813972,0.5821457021492181,0.2522621045306475,0.3130282891359163
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i1,U1-RZ-XY-line,12,72,1,923,11,1,11,11,0.3699478237008275,0.308908677258831,0.308908677258831,0.4070965408996862,0.4070965408996862,7.307897719510453e-05
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i1,U1-RZ-XY-line,12,72,1,923,11,2,65,54,0.3699478237008275,0.5635986677908082,0.2546899905319773,0.6333054100321385,0.2262088691324522,0.2713722838248676
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i2,U1-RZ-XY-line,12,72,2,923,11,1,11,11,0.3599655437251116,0.3007812685579336,0.3007812685579336,0.4149832627196541,0.4149832627196541,0.0001056705018467
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i2,U1-RZ-XY-line,12,72,2,923,11,2,65,54,0.3599655437251116,0.5452510647888635,0.2444697962309299,0.619835905600689,0.2048526428810348,0.2929034397102658
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i3,U1-RZ-XY-line,12,72,3,923,11,1,11,11,0.3482229653066307,0.2763681578970947,0.2763681578970947,0.3888478131879772,0.3888478131879772,0.0203766389749049
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i3,U1-RZ-XY-line,12,72,3,923,11,2,65,54,0.3482229653066307,0.5351810653386135,0.2588129074415188,0.6244637005213841,0.2356158873334068,0.2727356249672175
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i4,U1-RZ-XY-line,12,72,4,923,11,1,11,11,0.3665985263357951,0.2920157932464627,0.2920157932464627,0.3869487259330146,0.3869487259330146,0.0149366488655936
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i4,U1-RZ-XY-line,12,72,4,923,11,2,65,54,0.3665985263357951,0.5376252657981173,0.2456094725516546,0.6206804393248203,0.2337317133918056,0.2723154751713646
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i5,U1-RZ-XY-line,12,72,5,923,11,1,11,11,0.3541087485986344,0.3219458902871345,0.3219458902871345,0.4138729749556948,0.4138729749556948,0.0003784622943437
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i5,U1-RZ-XY-line,12,72,5,923,11,2,65,54,0.3541087485986344,0.5675605134616758,0.2456146231745413,0.6279663151453811,0.2140933401896863,0.3125830643413654
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i6,U1-RZ-XY-line,12,72,6,923,11,1,11,11,0.3550227075711698,0.2742605734465553,0.2742605734465553,0.3648083740274854,0.3648083740274854,0.001588283923686
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i6,U1-RZ-XY-line,12,72,6,923,11,2,65,54,0.3550227075711698,0.5224511900545774,0.2481906166080221,0.5927794808207113,0.2279711067932259,0.2242754534606333
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i7,U1-RZ-XY-line,12,72,7,923,11,1,11,11,0.3721235308618512,0.3023798706241424,0.3023798706241424,0.4503345383092055,0.4503345383092055,0.0022773187944727
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i7,U1-RZ-XY-line,12,72,7,923,11,2,65,54,0.3721235308618512,0.5651930215580323,0.2628131509338899,0.6858194807487588,0.2354849424395532,0.3025810810686106
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i8,U1-RZ-XY-line,12,72,8,923,11,1,11,11,0.3552598516109674,0.2973593543633022,0.2973593543633022,0.3722290982268779,0.3722290982268779,0.0031937731686958
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i8,U1-RZ-XY-line,12,72,8,923,11,2,65,54,0.3552598516109674,0.5470437952271334,0.2496844408638311,0.6021739434767657,0.2299448452498877,0.3074906442498992
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i9,U1-RZ-XY-line,12,72,9,923,11,1,11,11,0.3501152442897923,0.2921208483397246,0.2921208483397246,0.4072522255796569,0.4072522255796569,0.0008665250315605
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i9,U1-RZ-XY-line,12,72,9,923,11,2,65,54,0.3501152442897923,0.5626016528700528,0.2704808045303282,0.6471552677781077,0.2399030421984507,0.3652567247792784
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i10,U1-RZ-XY-line,12,72,10,923,11,1,11,11,0.3387628760139312,0.2894859044858037,0.2894859044858037,0.3717601877344614,0.3717601877344614,0.0063264019167665
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i10,U1-RZ-XY-line,12,72,10,923,11,2,65,54,0.3387628760139312,0.548247251709968,0.2587613472241643,0.6204055057525827,0.2486453180181212,0.2737633153470403
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i11,U1-RZ-XY-line,12,72,11,923,11,1,11,11,0.3391261699989017,0.3011668535644338,0.3011668535644338,0.3911639465250987,0.3911639465250987,0.0087892056856776
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i11,U1-RZ-XY-line,12,72,11,923,11,2,65,54,0.3391261699989017,0.5442370819110003,0.2430702283465665,0.6160088249692914,0.2248448784441927,0.345574445690374
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i12,U1-RZ-XY-line,12,72,12,923,11,1,11,11,0.3514776739081955,0.3029913988839105,0.3029913988839105,0.3948426315761633,0.3948426315761633,0.0029518878176039
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i12,U1-RZ-XY-line,12,72,12,923,11,2,65,54,0.3514776739081955,0.5428702703469477,0.2398788714630371,0.62504566139038,0.2302030298142166,0.3202152464872728
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i13,U1-RZ-XY-line,12,72,13,923,11,1,11,11,0.372777591642725,0.3063874530417744,0.3063874530417744,0.4193223370476095,0.4193223370476095,0.0082962858741104
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i13,U1-RZ-XY-line,12,72,13,923,11,2,65,54,0.372777591642725,0.5515955270568333,0.2452080740150589,0.6405693240343905,0.2212469869867809,0.3249121600974581
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i14,U1-RZ-XY-line,12,72,14,923,11,1,11,11,0.3382587017976193,0.2785090865475141,0.2785090865475141,0.3623224195255919,0.3623224195255919,0.0002021802602467
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i14,U1-RZ-XY-line,12,72,14,923,11,2,65,54,0.3382587017976193,0.5458217232152514,0.2673126366677372,0.6201474750372732,0.2578250555116813,0.2979689067391784
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i15,U1-RZ-XY-line,12,72,15,923,11,1,11,11,0.3662275477957458,0.3017773199638259,0.3017773199638259,0.4294764280493846,0.4294764280493846,0.0059468572037115
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i15,U1-RZ-XY-line,12,72,15,923,11,2,65,54,0.3662275477957458,0.5528921325430033,0.2511148125791773,0.6493825971929849,0.2199061691436002,0.3620181987861283
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i16,U1-RZ-XY-line,12,72,16,923,11,1,11,11,0.3548548534409971,0.3037315114819706,0.3037315114819706,0.4349387746471397,0.4349387746471397,0.0004789830410707
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i16,U1-RZ-XY-line,12,72,16,923,11,2,65,54,0.3548548534409971,0.5570136373441421,0.2532821258621714,0.6495136087064022,0.2145748340592624,0.272577340429977
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i17,U1-RZ-XY-line,12,72,17,923,11,1,11,11,0.3423302301280022,0.29370378552912,0.29370378552912,0.4150824177447076,0.4150824177447076,0.0100920875942209
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i17,U1-RZ-XY-line,12,72,17,923,11,2,65,54,0.3423302301280022,0.5637454784840112,0.2700416929548912,0.6510808049714814,0.2359983872267737,0.3805582482627875
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i18,U1-RZ-XY-line,12,72,18,923,11,1,11,11,0.3481027083511814,0.2699256694268142,0.2699256694268142,0.3355464759813995,0.3355464759813995,0.0001532653257771
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i18,U1-RZ-XY-line,12,72,18,923,11,2,65,54,0.3481027083511814,0.5309756643876659,0.2610499949608517,0.5994592413134919,0.2639127653320924,0.2796625591780783
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i19,U1-RZ-XY-line,12,72,19,923,11,1,11,11,0.362724414715683,0.3236654741077683,0.3236654741077683,0.4312575252681302,0.4312575252681302,0.0026249322064947
u1-alignment-mechanism-v1,U1-RZ-XY-line|n12|d72|i19,U1-RZ-XY-line,12,72,19,923,11,2,65,54,0.362724414715683,0.571372268267985,0.2477067941602166,0.6582643955198992,0.227006870251769,0.3392153078539448
